pais_id,pais,provincia_id,provincia,departamento_id,departamento,prov_depto,año,mes,modelo,actividad,referencia,margen_bruto_($/ha),resultado_neto_($/ha),ingreso_neto_($/ha),gastos_directos_($/ha),costos_indirectos_($/ha),eficiencia_stock_(%),producción_(kg/ha),destete_(%),carga_(kg/ha),,,
32,Argentina,42,La Pampa,84,Lihuel Calel,42084,2015,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,211,135,257,46,76,31,17,65,55,,,
32,Argentina,42,La Pampa,91,Limay Mahuida,42091,2015,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,211,135,257,46,76,31,17,65,55,,,
32,Argentina,42,La Pampa,154,Utracan,42154,2015,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,211,135,257,46,76,31,17,65,55,,,
32,Argentina,74,San Luis,7,Ayacucho,74007,2015,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,211,135,257,46,76,31,17,65,55,,,
32,Argentina,74,San Luis,14,Belgrano,74014,2015,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,211,135,257,46,76,31,17,65,55,,,
32,Argentina,74,San Luis,49,Junin,74049,2015,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,211,135,257,46,76,31,17,65,55,,,
32,Argentina,74,San Luis,63,Libertador General San Martin,74063,2015,5,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,211,135,257,46,76,31,17,65,55,,,
32,Argentina,42,La Pampa,70,Guatrache,42070,2015,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,356,243,533,178,113,33,34,70,102,,,
32,Argentina,42,La Pampa,98,Loventue,42098,2015,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,356,243,533,178,113,33,34,70,102,,,
32,Argentina,42,La Pampa,140,Toay,42140,2015,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,356,243,533,178,113,33,34,70,102,,,
32,Argentina,74,San Luis,28,Chacabuco,74028,2015,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,356,243,533,178,113,33,34,70,102,,,
32,Argentina,74,San Luis,21,Coronel Pringles,74021,2015,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,356,243,533,178,113,33,34,70,102,,,
32,Argentina,74,San Luis,56,La Capital,74056,2015,5,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,356,243,533,178,113,33,34,70,102,,,
32,Argentina,6,Buenos Aires,7,Adolfo Alsina,6007,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,6,Buenos Aires,154,Carlos Tejedor,6154,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,6,Buenos Aires,392,General Villegas,6392,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,6,Buenos Aires,399,Guamini,6399,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,6,Buenos Aires,616,Pellegrini,6616,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,6,Buenos Aires,679,Rivadavia,6679,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,6,Buenos Aires,721,Salliquelo,6721,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,6,Buenos Aires,826,Trenque Lauquen,6826,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,6,Buenos Aires,847,Tres Lomas,6847,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,14,Cordoba,35,General Roca,14035,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,14,Cordoba,98,Rio Cuarto,14098,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,42,La Pampa,7,Atreuco,42007,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,42,La Pampa,21,Capital,42021,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,42,La Pampa,28,Catrilo,42028,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,42,La Pampa,56,Chapaleufu,42056,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,42,La Pampa,35,Conhelo,42035,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,42,La Pampa,105,Maraco,42105,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,42,La Pampa,119,Quemu Quemu,42119,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,42,La Pampa,126,Rancul,42126,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,42,La Pampa,133,Realico,42133,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,42,La Pampa,147,Trenel,42147,2015,5,pampeana subhumeda,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,924,24,2542,1617,901,53,260,-99999,492,,,
32,Argentina,74,San Luis,35,General Pedernera,74035,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,74,San Luis,42,Gobernador Dupuy,74042,2015,5,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,639,475,959,321,164,36,63,75,176,,,
32,Argentina,66,Salta,14,Cachi,66014,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,21,Cafayate,66021,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,28,Capital,66028,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,35,Cerrillos,66035,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,49,General Guemes,66049,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,56,General Jose De San Martin,66056,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,63,Guachipas,66063,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,77,La Caldera,66077,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,84,La Candelaria,66084,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,91,La Poma,66091,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,98,La Viña,66098,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,66,Salta,140,Rosario De La Frontera,66140,2015,5,salta,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,182,48,262,81,133,27,17,55,65,,,
32,Argentina,82,Santa Fe,7,Belgrano,82007,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,21,Castellanos,82021,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,56,Iriondo,82056,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,63,La Capital,82063,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,70,Las Colonias,82070,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,84,Rosario,82084,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,91,San Cristobal,82091,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,105,San Jeronimo,82105,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,119,San Lorenzo,82119,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,82,Santa Fe,126,San Martin,82126,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,86,Santiago Del Estero,154,Rivadavia,86154,2015,5,santa fe centro,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,528,6,823,295,523,40,75,-99999,189,,,
32,Argentina,86,Santiago Del Estero,7,Aguirre,86007,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,21,Atamisqui,86021,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,28,Avellaneda,86028,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,42,Belgrano,86042,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,49,Capital,86049,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,63,Choya,86063,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,70,Figueroa,86070,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,84,Guayasan,86084,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,91,Jimenez,86091,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,98,Juan F. Ibarra,86098,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,35,La Banda,86035,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,105,Loreto,86105,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,112,Mitre,86112,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,126,Ojo De Agua,86126,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,133,Pellegrini,86133,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,140,Quebrachos,86140,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,161,Robles,86161,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,168,Salavina,86168,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,175,San Martin,86175,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,182,Sarmiento,86182,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,86,Santiago Del Estero,189,Silipica,86189,2015,5,santiago del estero,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,305,67,417,112,238,29,27,60,94,,,
32,Argentina,6,Buenos Aires,466,Lezama,6466,2015,5,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1300,841,1499,199,459,33,92,72,276,,,
32,Argentina,6,Buenos Aires,105,Bolivar,6105,2015,2,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,934,268,1748,814,666,36,117,69,323,,,
32,Argentina,6,Buenos Aires,231,Daireaux,6231,2015,2,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,934,268,1748,814,666,36,117,69,323,,,
32,Argentina,6,Buenos Aires,203,Coronel Suarez,6203,2015,2,buenos aires centro-sudoeste,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,934,268,1748,814,666,36,117,69,323,,,
32,Argentina,14,Cordoba,42,General San Martin,14042,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,14,Cordoba,56,Juarez Celman,14056,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,14,Cordoba,63,Marcos Juarez,14063,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,14,Cordoba,84,Presidente Roque Saenz Peña,14084,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,14,Cordoba,105,Rio Primero,14105,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,14,Cordoba,119,Rio Segundo,14119,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,14,Cordoba,140,San Justo,14140,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,14,Cordoba,161,Tercero Arriba,14161,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,14,Cordoba,182,Union,14182,2015,2,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1184,485,2255,1071,698,40,157,65,397,,,
32,Argentina,22,Chaco,105,9 De Julio,22105,2015,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,443,207,671,229,236,25,46,60,182,,,
32,Argentina,22,Chaco,28,Chacabuco,22028,2015,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,443,207,671,229,236,25,46,60,182,,,
32,Argentina,22,Chaco,49,General Belgrano,22049,2015,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,443,207,671,229,236,25,46,60,182,,,
32,Argentina,22,Chaco,119,Presidencia De La Plaza,22119,2015,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,443,207,671,229,236,25,46,60,182,,,
32,Argentina,22,Chaco,140,San Fernando,22140,2015,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,443,207,671,229,236,25,46,60,182,,,
32,Argentina,22,Chaco,154,Sargento Cabral,22154,2015,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,443,207,671,229,236,25,46,60,182,,,
32,Argentina,22,Chaco,161,Tapenaga,22161,2015,2,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,443,207,671,229,236,25,46,60,182,,,
32,Argentina,22,Chaco,126,1 De Mayo,22126,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,36,12 De Octubre,22036,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,39,2 De Abril,22039,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,168,25 De Mayo,22168,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,14,Bermejo,22014,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,21,Comandante Fernandez,22021,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,43,Fray Justo Santa Maria De Oro,22043,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,56,General Donovan,22056,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,70,Independencia,22070,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,77,Libertad,22077,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,84,Libertador General San Martin,22084,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,91,Maipu,22091,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,98,Mayor Luis J Fontana,22098,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,112,O'Higgins,22112,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,133,Quitilipi,22133,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,147,San Lorenzo,22147,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,34,Formosa,14,Formosa,34014,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,34,Formosa,21,Laishi,34021,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,34,Formosa,42,Pilagas,34042,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,34,Formosa,49,Pilcomayo,34049,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,34,Formosa,56,Pirane,34056,2015,2,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,341,123,437,96,219,26,28,60,108,,,
32,Argentina,22,Chaco,7,Almirante Brown,22007,2015,2,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,221,58,297,76,162,25,19,60,75,,,
32,Argentina,22,Chaco,63,General Guemes,22063,2015,2,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,221,58,297,76,162,25,19,60,75,,,
32,Argentina,34,Formosa,7,Bermejo,34007,2015,2,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,221,58,297,76,162,25,19,60,75,,,
32,Argentina,34,Formosa,35,Patiño,34035,2015,2,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,221,58,297,76,162,25,19,60,75,,,
32,Argentina,34,Formosa,63,Ramon Lista,34063,2015,2,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,221,58,297,76,162,25,19,60,75,,,
32,Argentina,14,Cordoba,7,Calamuchita,14007,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,14,Capital,14014,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,21,Colon,14021,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,28,Cruz Del Eje,14028,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,49,Ischilin,14049,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,70,Minas,14070,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,77,Pocho,14077,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,91,Punilla,14091,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,112,Rio Seco,14112,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,126,San Alberto,14126,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,133,San Javier,14133,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,147,Santa Maria,14147,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
32,Argentina,14,Cordoba,154,Sobremonte,14154,2015,2,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,377,152,462,86,225,31,30,65,95,,,
